window,signal_type,signal_date,signals,stocks,stop_rate_pct,avg_ret_20d_pct
COVID_2020,V0.1,2020-01-21,1,1,100.0,-8.263580284063831
COVID_2020,V0.1,2020-01-23,1,1,100.0,0.27585664180542757
COVID_2020,V0.1,2020-02-04,2,2,50.0,-3.3063092736073276
COVID_2020,V0.1,2020-02-05,5,5,100.0,-13.880534171942639
COVID_2020,V0.1,2020-02-07,2,2,100.0,-3.8844207922708485
COVID_2020,V0.1,2020-02-11,1,1,100.0,-19.62504345523668
COVID_2020,V0.1,2020-02-12,1,1,100.0,-28.228982419010183
COVID_2020,V0.1,2020-03-02,1,1,100.0,-29.30361942948585
COVID_2020,V0.1,2020-03-03,14,14,100.0,-18.30259544590448
COVID_2020,V0.1,2020-03-04,1,1,100.0,-37.4791739469591
COVID_2020,V0.1,2020-03-16,1,1,100.0,-0.32228294853455797
COVID_2020,V0.1,2020-03-17,1,1,0.0,20.45963987698931
COVID_2020,V0.1,2020-03-18,1,1,100.0,-7.633377984736034
COVID_2020,V0.1,2020-03-23,1,1,0.0,9.519832083553759
COVID_2020,V0.1,2020-03-25,8,8,0.0,16.465416426329465
COVID_2020,V0.1,2020-03-26,5,5,0.0,12.161565392379057
COVID_2020,V0.1,2020-03-30,1,1,100.0,17.653240209609077
COVID_2020,V0.1,2020-07-13,1,1,0.0,10.931457376883902
COVID_2020,V0.1,2020-07-14,1,1,0.0,4.525149445564058
COVID_2020,V0.1,2020-08-06,1,1,0.0,5.546360870078693
COVID_2020,V0.1,2020-08-07,1,1,100.0,-3.6100110636340443
COVID_2020,V0.1,2020-08-12,1,1,100.0,-5.7178948930961315
COVID_2020,V0.1,2020-08-18,1,1,100.0,-9.54608421952866
COVID_2020,V0.1,2020-08-19,1,1,100.0,-10.598503169727202
COVID_2020,V0.1,2020-08-26,1,1,100.0,-7.187659120618495
COVID_2020,V0.1,2020-08-27,1,1,100.0,-6.0277137005757435
COVID_2020,V0.1,2020-09-02,1,1,100.0,-10.86985532463447
COVID_2020,V0.1,2020-09-10,1,1,0.0,17.674933277525717
COVID_2020,V0.1,2020-09-15,3,3,100.0,-0.5192659869433772
COVID_2020,V0.1,2020-09-16,1,1,100.0,15.241769768289103
COVID_2020,V0.1,2020-09-18,1,1,100.0,2.5887061560751157
COVID_2020,V0.1,2020-09-22,1,1,0.0,-0.8909718063662475
COVID_2020,V0.1,2020-09-25,4,4,0.0,1.7178733838849047
COVID_2020,V0.1,2020-09-28,11,11,18.181818181818183,1.803668030531262
COVID_2020,V0.1,2020-09-29,1,1,100.0,-6.222851892903858
COVID_2020,V0.1,2020-09-30,2,2,100.0,-6.960253951399214
COVID_2020,V0.2B_NO_MACD,2020-01-07,1,1,0.0,5.90173580273361
COVID_2020,V0.2B_NO_MACD,2020-01-08,2,2,50.0,9.133836284592311
COVID_2020,V0.2B_NO_MACD,2020-01-09,3,3,66.66666666666666,3.449806339439417
COVID_2020,V0.2B_NO_MACD,2020-01-10,3,3,33.33333333333333,-0.9285268539865186
COVID_2020,V0.2B_NO_MACD,2020-01-13,2,2,0.0,8.12686482283199
COVID_2020,V0.2B_NO_MACD,2020-01-14,3,3,66.66666666666666,-0.040786239987940696
COVID_2020,V0.2B_NO_MACD,2020-01-15,4,4,100.0,-7.104548280663886
COVID_2020,V0.2B_NO_MACD,2020-01-16,2,2,100.0,-2.0680628167223434
COVID_2020,V0.2B_NO_MACD,2020-01-17,1,1,100.0,0.23469016110926333
COVID_2020,V0.2B_NO_MACD,2020-01-21,1,1,100.0,-8.263580284063831
COVID_2020,V0.2B_NO_MACD,2020-01-27,1,1,100.0,-11.844395553873788
COVID_2020,V0.2B_NO_MACD,2020-02-04,3,3,66.66666666666666,-5.799737014699173
COVID_2020,V0.2B_NO_MACD,2020-02-05,3,3,100.0,-15.844168616871109
COVID_2020,V0.2B_NO_MACD,2020-02-07,2,2,100.0,-3.8844207922708485
COVID_2020,V0.2B_NO_MACD,2020-02-11,2,2,100.0,-16.717594787191373
COVID_2020,V0.2B_NO_MACD,2020-02-20,1,1,100.0,-35.52935759230959
COVID_2020,V0.2B_NO_MACD,2020-03-02,19,19,100.0,-14.718691426253416
COVID_2020,V0.2B_NO_MACD,2020-03-03,20,20,100.0,-20.562794628318095
COVID_2020,V0.2B_NO_MACD,2020-03-04,3,3,100.0,-30.701779543588426
COVID_2020,V0.2B_NO_MACD,2020-03-19,1,1,100.0,16.770742724945563
COVID_2020,V0.2B_NO_MACD,2020-03-24,1,1,0.0,19.15100182325975
COVID_2020,V0.2B_NO_MACD,2020-03-25,2,2,0.0,9.529294094206442
COVID_2020,V0.2B_NO_MACD,2020-03-26,1,1,0.0,11.526627756942087
COVID_2020,V0.2B_NO_MACD,2020-07-13,1,1,0.0,10.931457376883902
COVID_2020,V0.2B_NO_MACD,2020-07-14,1,1,0.0,4.525149445564058
COVID_2020,V0.2B_NO_MACD,2020-08-05,1,1,0.0,7.6276311108767425
COVID_2020,V0.2B_NO_MACD,2020-08-06,1,1,0.0,5.546360870078693
COVID_2020,V0.2B_NO_MACD,2020-08-07,1,1,100.0,-3.6100110636340443
COVID_2020,V0.2B_NO_MACD,2020-08-12,2,2,100.0,-7.576269593857254
COVID_2020,V0.2B_NO_MACD,2020-08-18,1,1,100.0,-9.54608421952866
COVID_2020,V0.2B_NO_MACD,2020-08-19,1,1,100.0,-10.598503169727202
COVID_2020,V0.2B_NO_MACD,2020-08-26,1,1,100.0,-7.187659120618495
COVID_2020,V0.2B_NO_MACD,2020-08-28,1,1,100.0,-5.8001583664872625
COVID_2020,V0.2B_NO_MACD,2020-09-02,1,1,100.0,-10.86985532463447
COVID_2020,V0.2B_NO_MACD,2020-09-09,4,4,50.0,2.087599061020634
COVID_2020,V0.2B_NO_MACD,2020-09-10,1,1,0.0,17.674933277525717
COVID_2020,V0.2B_NO_MACD,2020-09-11,5,5,40.0,8.3249189434496
COVID_2020,V0.2B_NO_MACD,2020-09-15,3,3,100.0,1.4560468827597575
COVID_2020,V0.2B_NO_MACD,2020-09-16,1,1,100.0,15.241769768289103
COVID_2020,V0.2B_NO_MACD,2020-09-18,2,2,100.0,2.75264534437043
COVID_2020,V0.2B_NO_MACD,2020-09-22,1,1,0.0,-0.8909718063662475
COVID_2020,V0.2B_NO_MACD,2020-09-25,2,2,0.0,2.1064525142179824
COVID_2020,V0.2B_NO_MACD,2020-09-28,14,14,28.57142857142857,1.647852142843957
COVID_2020,V0.2B_NO_MACD,2020-09-29,1,1,100.0,-6.222851892903858
COVID_2020,V0.2B_NO_MACD,2020-09-30,2,2,100.0,-6.960253951399214
GFC_2007_2009,V0.1,2007-08-01,2,2,0.0,-1.0452096572834746
GFC_2007_2009,V0.1,2007-08-02,1,1,100.0,-6.574804141370882
GFC_2007_2009,V0.1,2007-08-06,2,2,50.0,-3.9541392695354114
GFC_2007_2009,V0.1,2007-08-07,3,3,100.0,-0.6397138446056864
GFC_2007_2009,V0.1,2007-08-08,3,3,33.33333333333333,-1.0265436924567901
GFC_2007_2009,V0.1,2007-08-13,1,1,100.0,0.09305739413083547
GFC_2007_2009,V0.1,2007-08-17,3,3,0.0,5.040949308758144
GFC_2007_2009,V0.1,2007-09-04,2,2,0.0,4.875439741602161
GFC_2007_2009,V0.1,2007-09-05,1,1,100.0,3.2788336678078123
GFC_2007_2009,V0.1,2007-09-19,1,1,0.0,3.5855540426635635
GFC_2007_2009,V0.1,2007-09-20,1,1,0.0,-1.6295435911451106
GFC_2007_2009,V0.1,2007-09-27,1,1,100.0,-0.971217363950927
GFC_2007_2009,V0.1,2007-10-23,1,1,100.0,-4.376529066832369
GFC_2007_2009,V0.1,2007-10-25,1,1,100.0,-12.330347187512015
GFC_2007_2009,V0.1,2007-10-30,1,1,100.0,-1.9252601702932859
GFC_2007_2009,V0.1,2007-11-06,1,1,100.0,3.6211444540207305
GFC_2007_2009,V0.1,2007-11-19,1,1,0.0,3.5848623194647766
GFC_2007_2009,V0.1,2007-11-28,1,1,100.0,-2.4815103152977858
GFC_2007_2009,V0.1,2007-11-30,1,1,100.0,-3.9487148618551626
GFC_2007_2009,V0.1,2007-12-06,1,1,0.0,7.907498752979003
GFC_2007_2009,V0.1,2009-06-24,1,1,100.0,-2.756416658344152
GFC_2007_2009,V0.1,2009-06-25,4,4,50.0,11.350584304783261
GFC_2007_2009,V0.1,2009-06-26,5,5,0.0,8.94371956038353
GFC_2007_2009,V0.1,2009-06-29,3,3,100.0,6.034790440229059
GFC_2007_2009,V0.1,2009-07-09,1,1,0.0,11.358210830506344
GFC_2007_2009,V0.1,2009-07-10,1,1,0.0,14.293043609476408
GFC_2007_2009,V0.1,2009-07-13,1,1,0.0,20.015712290502808
GFC_2007_2009,V0.1,2009-08-11,1,1,100.0,-1.8954623779437019
GFC_2007_2009,V0.1,2009-08-12,1,1,0.0,5.986838766430402
GFC_2007_2009,V0.1,2009-08-13,1,1,0.0,-0.7981899314939311
GFC_2007_2009,V0.1,2009-08-17,1,1,0.0,8.03620819713351
GFC_2007_2009,V0.1,2009-08-20,1,1,0.0,-0.6898771093545752
GFC_2007_2009,V0.1,2009-08-21,3,3,0.0,0.7771842871795739
GFC_2007_2009,V0.1,2009-09-08,3,3,0.0,6.774075793051733
GFC_2007_2009,V0.1,2009-09-11,1,1,100.0,2.072984538631917
GFC_2007_2009,V0.1,2009-09-14,1,1,0.0,5.681653372008699
GFC_2007_2009,V0.1,2009-09-25,1,1,0.0,3.2212598604196563
GFC_2007_2009,V0.1,2009-09-29,1,1,100.0,-11.51363706344224
GFC_2007_2009,V0.1,2009-09-30,1,1,0.0,3.31870331870332
GFC_2007_2009,V0.1,2009-10-05,1,1,100.0,-8.287513302589566
GFC_2007_2009,V0.1,2009-10-06,6,6,0.0,3.4824311251513325
GFC_2007_2009,V0.1,2009-10-07,1,1,0.0,3.5342739062277584
GFC_2007_2009,V0.1,2009-10-08,3,3,66.66666666666666,1.7757553514694768
GFC_2007_2009,V0.1,2009-10-09,1,1,100.0,-3.7067888379841762
GFC_2007_2009,V0.1,2009-10-14,1,1,100.0,-10.769525058752805
GFC_2007_2009,V0.1,2009-10-28,1,1,0.0,6.839212093449398
GFC_2007_2009,V0.1,2009-10-30,1,1,100.0,-17.916985329903355
GFC_2007_2009,V0.1,2009-11-03,1,1,0.0,1.8096771719960048
GFC_2007_2009,V0.1,2009-11-04,3,3,0.0,6.420797877425296
GFC_2007_2009,V0.1,2009-11-05,5,5,0.0,4.175866777863592
GFC_2007_2009,V0.1,2009-11-06,4,4,25.0,0.4308156285673215
GFC_2007_2009,V0.1,2009-11-09,7,7,14.285714285714285,0.5700152828012967
GFC_2007_2009,V0.1,2009-11-10,1,1,0.0,-0.2180808881839802
GFC_2007_2009,V0.1,2009-12-02,2,2,100.0,4.607442355652713
GFC_2007_2009,V0.1,2009-12-04,1,1,100.0,-11.177214248531275
GFC_2007_2009,V0.1,2009-12-11,2,2,0.0,1.105988291137494
GFC_2007_2009,V0.1,2009-12-14,1,1,100.0,8.856240560208706
GFC_2007_2009,V0.1,2009-12-15,1,1,100.0,-0.340063761955367
GFC_2007_2009,V0.1,2009-12-21,3,3,0.0,15.51780872199892
GFC_2007_2009,V0.1,2009-12-22,4,4,50.0,-1.104353846785819
GFC_2007_2009,V0.1,2009-12-23,1,1,0.0,1.0398547984572293
GFC_2007_2009,V0.2B_NO_MACD,2007-08-01,6,6,50.0,-4.291912155978845
GFC_2007_2009,V0.2B_NO_MACD,2007-08-02,1,1,100.0,-6.574804141370882
GFC_2007_2009,V0.2B_NO_MACD,2007-08-03,1,1,100.0,5.837290029126607
GFC_2007_2009,V0.2B_NO_MACD,2007-08-06,3,3,33.33333333333333,-1.768920012198997
GFC_2007_2009,V0.2B_NO_MACD,2007-08-07,3,3,100.0,-0.6397138446056864
GFC_2007_2009,V0.2B_NO_MACD,2007-08-08,3,3,33.33333333333333,-1.0265436924567901
GFC_2007_2009,V0.2B_NO_MACD,2007-08-10,1,1,0.0,-2.5639808927272134
GFC_2007_2009,V0.2B_NO_MACD,2007-08-13,1,1,100.0,0.09305739413083547
GFC_2007_2009,V0.2B_NO_MACD,2007-08-17,1,1,0.0,2.080576535493983
GFC_2007_2009,V0.2B_NO_MACD,2007-09-04,2,2,0.0,4.875439741602161
GFC_2007_2009,V0.2B_NO_MACD,2007-09-05,1,1,100.0,3.2788336678078123
GFC_2007_2009,V0.2B_NO_MACD,2007-09-13,2,2,50.0,1.653888332587511
GFC_2007_2009,V0.2B_NO_MACD,2007-09-18,1,1,0.0,3.0340142925683766
GFC_2007_2009,V0.2B_NO_MACD,2007-09-19,1,1,0.0,3.5855540426635635
GFC_2007_2009,V0.2B_NO_MACD,2007-09-20,2,2,50.0,-4.247349590424648
GFC_2007_2009,V0.2B_NO_MACD,2007-10-22,1,1,0.0,-1.7538213998391061
GFC_2007_2009,V0.2B_NO_MACD,2007-10-23,2,2,50.0,-0.005133660163836318
GFC_2007_2009,V0.2B_NO_MACD,2007-10-24,1,1,100.0,1.8778299397205434
GFC_2007_2009,V0.2B_NO_MACD,2007-10-25,2,2,50.0,-6.7109339903967005
GFC_2007_2009,V0.2B_NO_MACD,2007-10-29,1,1,100.0,-6.211353127959452
GFC_2007_2009,V0.2B_NO_MACD,2007-10-30,1,1,100.0,-1.9252601702932859
GFC_2007_2009,V0.2B_NO_MACD,2007-11-06,1,1,100.0,3.6211444540207305
GFC_2007_2009,V0.2B_NO_MACD,2007-11-08,1,1,100.0,0.3050136620702748
GFC_2007_2009,V0.2B_NO_MACD,2007-11-16,1,1,0.0,3.365271761166011
GFC_2007_2009,V0.2B_NO_MACD,2007-11-19,1,1,0.0,3.5848623194647766
GFC_2007_2009,V0.2B_NO_MACD,2007-11-28,1,1,100.0,-2.4815103152977858
GFC_2007_2009,V0.2B_NO_MACD,2007-11-30,1,1,100.0,-3.9487148618551626
GFC_2007_2009,V0.2B_NO_MACD,2007-12-06,1,1,0.0,7.907498752979003
GFC_2007_2009,V0.2B_NO_MACD,2007-12-20,1,1,100.0,-9.947288991929303
GFC_2007_2009,V0.2B_NO_MACD,2009-06-24,1,1,100.0,-2.756416658344152
GFC_2007_2009,V0.2B_NO_MACD,2009-06-25,6,6,50.0,10.888732771057802
GFC_2007_2009,V0.2B_NO_MACD,2009-06-26,5,5,0.0,8.94371956038353
GFC_2007_2009,V0.2B_NO_MACD,2009-06-29,3,3,100.0,6.034790440229059
GFC_2007_2009,V0.2B_NO_MACD,2009-07-01,1,1,100.0,16.945553384863675
GFC_2007_2009,V0.2B_NO_MACD,2009-07-09,1,1,0.0,11.358210830506344
GFC_2007_2009,V0.2B_NO_MACD,2009-07-13,1,1,0.0,20.015712290502808
GFC_2007_2009,V0.2B_NO_MACD,2009-08-11,1,1,100.0,-1.8954623779437019
GFC_2007_2009,V0.2B_NO_MACD,2009-08-12,1,1,0.0,5.986838766430402
GFC_2007_2009,V0.2B_NO_MACD,2009-08-13,1,1,0.0,-0.7981899314939311
GFC_2007_2009,V0.2B_NO_MACD,2009-08-17,3,3,0.0,5.4787989806906205
GFC_2007_2009,V0.2B_NO_MACD,2009-08-18,1,1,0.0,10.605977213935812
GFC_2007_2009,V0.2B_NO_MACD,2009-08-20,3,3,33.33333333333333,7.471993497237551
GFC_2007_2009,V0.2B_NO_MACD,2009-08-21,5,5,0.0,2.282884607966433
GFC_2007_2009,V0.2B_NO_MACD,2009-08-28,1,1,100.0,13.738345608582737
GFC_2007_2009,V0.2B_NO_MACD,2009-09-04,3,3,33.33333333333333,2.4460994411423536
GFC_2007_2009,V0.2B_NO_MACD,2009-09-08,3,3,0.0,2.989654320482915
GFC_2007_2009,V0.2B_NO_MACD,2009-09-09,1,1,100.0,-0.5996598943882603
GFC_2007_2009,V0.2B_NO_MACD,2009-09-11,1,1,100.0,2.072984538631917
GFC_2007_2009,V0.2B_NO_MACD,2009-09-14,1,1,0.0,5.681653372008699
GFC_2007_2009,V0.2B_NO_MACD,2009-09-16,1,1,100.0,0.060006000600054676
GFC_2007_2009,V0.2B_NO_MACD,2009-09-18,1,1,100.0,0.8672659968270935
GFC_2007_2009,V0.2B_NO_MACD,2009-09-25,1,1,0.0,3.2212598604196563
GFC_2007_2009,V0.2B_NO_MACD,2009-09-28,2,2,100.0,-3.9869994333182888
GFC_2007_2009,V0.2B_NO_MACD,2009-09-29,2,2,50.0,-4.560383420013148
GFC_2007_2009,V0.2B_NO_MACD,2009-10-05,2,2,50.0,-5.245414543707511
GFC_2007_2009,V0.2B_NO_MACD,2009-10-06,8,8,12.5,3.029368496382048
GFC_2007_2009,V0.2B_NO_MACD,2009-10-07,2,2,50.0,0.24669146531566266
GFC_2007_2009,V0.2B_NO_MACD,2009-10-08,2,2,100.0,3.002447599156821
GFC_2007_2009,V0.2B_NO_MACD,2009-10-09,1,1,100.0,-3.7067888379841762
GFC_2007_2009,V0.2B_NO_MACD,2009-10-14,1,1,100.0,-10.769525058752805
GFC_2007_2009,V0.2B_NO_MACD,2009-10-22,1,1,100.0,-47.98876072167998
GFC_2007_2009,V0.2B_NO_MACD,2009-10-28,1,1,0.0,6.839212093449398
GFC_2007_2009,V0.2B_NO_MACD,2009-10-29,3,3,33.33333333333333,3.8890711284805257
GFC_2007_2009,V0.2B_NO_MACD,2009-11-02,2,2,50.0,4.7042358582504935
GFC_2007_2009,V0.2B_NO_MACD,2009-11-03,2,2,0.0,0.053930008651237316
GFC_2007_2009,V0.2B_NO_MACD,2009-11-04,3,3,0.0,6.055000837396984
GFC_2007_2009,V0.2B_NO_MACD,2009-11-05,5,5,0.0,4.175866777863592
GFC_2007_2009,V0.2B_NO_MACD,2009-11-06,4,4,25.0,1.7404864119950458
GFC_2007_2009,V0.2B_NO_MACD,2009-11-09,7,7,14.285714285714285,0.5700152828012967
GFC_2007_2009,V0.2B_NO_MACD,2009-11-10,1,1,0.0,-0.2180808881839802
GFC_2007_2009,V0.2B_NO_MACD,2009-11-13,1,1,0.0,8.976513878162894
GFC_2007_2009,V0.2B_NO_MACD,2009-12-01,1,1,0.0,0.9935909590807368
GFC_2007_2009,V0.2B_NO_MACD,2009-12-02,2,2,100.0,4.607442355652713
GFC_2007_2009,V0.2B_NO_MACD,2009-12-04,1,1,100.0,-11.177214248531275
GFC_2007_2009,V0.2B_NO_MACD,2009-12-08,1,1,0.0,16.61012476912058
GFC_2007_2009,V0.2B_NO_MACD,2009-12-11,2,2,0.0,1.105988291137494
GFC_2007_2009,V0.2B_NO_MACD,2009-12-14,1,1,100.0,8.856240560208706
GFC_2007_2009,V0.2B_NO_MACD,2009-12-15,1,1,100.0,-0.340063761955367
GFC_2007_2009,V0.2B_NO_MACD,2009-12-21,4,4,0.0,11.395739579217599
GFC_2007_2009,V0.2B_NO_MACD,2009-12-22,5,5,60.0,-1.882154373129652
GFC_2007_2009,V0.2B_NO_MACD,2009-12-23,1,1,0.0,1.0398547984572293
